epoch,source_dc_id,model_type,arrival_ms,num_tokens
18,0,Llama7b_Chat,0,214.0
18,0,Llama7b_Novel,0,211.0
18,0,Llama7b_Novel,0,200.0
18,0,Llama7b_Novel,0,204.0
18,0,Llama7b_Chat,0,210.0
18,0,Llama7b_Chat,0,223.0
18,0,Llama7b_Chat,0,211.0
18,0,Llama7b_Chat,0,215.0
18,0,Llama7b_Chat,0,211.0
18,0,Llama7b_Chat,0,213.0
18,0,Llama7b_Chat,0,218.0
18,0,Llama7b_Chat,0,214.0
18,0,Llama7b_Chat,0,213.0
18,0,Llama7b_Novel,0,215.0
18,0,Llama7b_Summarization,0,197.0
18,0,Llama7b_Chat,0,211.0
18,0,Llama7b_Chat,0,213.0
18,0,Llama7b_Chat,0,199.0
18,0,Llama7b_Chat,0,207.0
18,0,Llama7b_Summarization,0,205.0
18,0,Llama7b_Chat,0,203.0
18,0,Llama7b_Summarization,0,221.0
18,0,Llama7b_Summarization,0,205.0
18,0,Llama7b_Summarization,0,199.0
18,0,Llama7b_Chat,0,203.0
18,0,Llama7b_Summarization,0,197.0
18,0,Llama7b_Chat,0,206.0
18,0,Llama7b_Summarization,0,204.0
18,0,Llama7b_Novel,0,204.0
18,0,Llama7b_Chat,0,214.0
18,0,Llama7b_Chat,0,201.0
18,0,Llama7b_Chat,0,203.0
18,0,Llama7b_Chat,0,206.0
18,0,Llama7b_Summarization,0,207.0
18,0,Llama7b_Chat,0,210.0
18,0,Llama7b_Novel,0,207.0
18,0,Llama7b_Chat,0,202.0
18,0,Llama7b_Chat,0,212.0
18,0,Llama7b_Chat,0,196.0
18,0,Llama7b_Chat,0,184.0
18,0,Llama7b_Summarization,0,216.0
18,0,Llama7b_Chat,0,211.0
18,0,Llama7b_Chat,0,205.0
18,0,Llama7b_Summarization,0,206.0
18,0,Llama7b_Chat,0,210.0
18,0,Llama7b_Summarization,0,206.0
18,0,Llama7b_Chat,0,216.0
18,0,Llama7b_Summarization,0,220.0
18,0,Llama7b_Summarization,0,203.0
18,0,Llama7b_Chat,0,207.0
18,0,Llama7b_Chat,0,196.0
18,0,Llama7b_Chat,0,200.0
18,0,Llama7b_Chat,0,215.0
18,0,Llama7b_Novel,0,202.0
18,0,Llama7b_Novel,0,197.0
18,0,Llama7b_Summarization,0,197.0
18,0,Llama7b_Summarization,0,203.0
18,0,Llama7b_Summarization,0,215.0
18,0,Llama7b_Summarization,0,241.0
18,0,Llama7b_Chat,0,214.0
18,0,Llama7b_Chat,0,216.0
18,0,Llama7b_Summarization,0,213.0
18,0,Llama7b_Summarization,0,205.0
18,0,Llama7b_Chat,0,193.0
18,0,Llama7b_Chat,0,217.0
18,0,Llama7b_Chat,0,198.0
18,0,Llama7b_Summarization,0,214.0
18,0,Llama7b_Summarization,0,204.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Summarization,0,214.0
18,0,Llama7b_Chat,0,218.0
18,0,Llama7b_Summarization,0,203.0
18,0,Llama7b_Summarization,0,207.0
18,0,Llama7b_Novel,0,199.0
18,0,Llama7b_Summarization,0,204.0
18,0,Llama7b_Summarization,0,201.0
18,0,Llama7b_Summarization,0,213.0
18,0,Llama7b_Summarization,0,216.0
18,0,Llama7b_Summarization,0,209.0
18,0,Llama7b_Summarization,0,200.0
18,0,Llama7b_Chat,0,212.0
18,0,Llama7b_Summarization,0,211.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Chat,0,202.0
18,0,Llama7b_Chat,0,222.0
18,0,Llama7b_Chat,0,197.0
18,0,Llama7b_Summarization,0,209.0
18,0,Llama7b_Chat,0,208.0
18,0,Llama7b_Chat,0,201.0
18,0,Llama7b_Summarization,0,211.0
18,0,Llama7b_Chat,0,212.0
18,0,Llama7b_Summarization,0,208.0
18,0,Llama7b_Summarization,0,199.0
18,0,Llama7b_Chat,0,205.0
18,0,Llama7b_Chat,0,208.0
18,0,Llama7b_Novel,0,199.0
18,0,Llama7b_Chat,0,208.0
18,0,Llama7b_Chat,0,200.0
18,0,Llama7b_Chat,0,226.0
18,0,Llama7b_Chat,0,222.0
18,0,Llama7b_Novel,0,204.0
18,0,Llama7b_Summarization,0,195.0
18,0,Llama7b_Chat,0,199.0
18,0,Llama7b_Chat,0,203.0
18,0,Llama7b_Chat,0,213.0
18,0,Llama7b_Summarization,0,197.0
18,0,Llama7b_Summarization,0,215.0
18,0,Llama7b_Chat,0,210.0
18,0,Llama7b_Summarization,0,217.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Chat,0,207.0
18,0,Llama7b_Summarization,0,214.0
18,0,Llama7b_Chat,0,194.0
18,0,Llama7b_Chat,0,197.0
18,0,Llama7b_Chat,0,213.0
18,0,Llama7b_Summarization,0,221.0
18,0,Llama7b_Summarization,0,212.0
18,0,Llama7b_Chat,0,212.0
18,0,Llama7b_Chat,0,214.0
18,0,Llama7b_Chat,0,212.0
18,0,Llama7b_Chat,0,213.0
18,0,Llama7b_Summarization,0,210.0
18,0,Llama7b_Novel,0,209.0
18,0,Llama7b_Chat,0,195.0
18,0,Llama7b_Chat,0,209.0
18,0,Llama7b_Summarization,0,197.0
18,0,Llama7b_Chat,0,211.0
18,0,Llama7b_Chat,0,203.0
18,0,Llama7b_Chat,0,211.0
18,0,Llama7b_Novel,0,220.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Chat,0,219.0
18,0,Llama7b_Novel,0,214.0
18,0,Llama7b_Chat,0,209.0
18,0,Llama7b_Summarization,0,208.0
18,0,Llama7b_Chat,0,219.0
18,0,Llama7b_Summarization,0,195.0
18,0,Llama7b_Summarization,0,212.0
18,0,Llama7b_Chat,0,208.0
18,0,Llama7b_Chat,0,212.0
18,0,Llama7b_Summarization,0,202.0
18,0,Llama7b_Chat,0,217.0
18,0,Llama7b_Summarization,0,211.0
18,0,Llama7b_Summarization,0,210.0
18,0,Llama7b_Chat,0,218.0
18,0,Llama7b_Chat,0,207.0
18,0,Llama7b_Chat,0,203.0
18,0,Llama7b_Novel,0,200.0
18,0,Llama7b_Summarization,0,219.0
18,0,Llama7b_Chat,0,197.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Chat,0,222.0
18,0,Llama7b_Chat,0,205.0
18,0,Llama7b_Summarization,0,198.0
18,0,Llama7b_Chat,0,190.0
18,0,Llama7b_Summarization,0,214.0
18,0,Llama7b_Chat,0,220.0
18,0,Llama7b_Summarization,0,211.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Summarization,0,199.0
18,0,Llama7b_Chat,0,197.0
18,0,Llama7b_Chat,0,195.0
18,0,Llama7b_Chat,0,205.0
18,0,Llama7b_Chat,0,208.0
18,0,Llama7b_Chat,0,199.0
18,0,Llama7b_Novel,0,214.0
18,0,Llama7b_Chat,0,196.0
18,0,Llama7b_Summarization,0,206.0
18,0,Llama7b_Summarization,0,216.0
18,0,Llama7b_Chat,0,226.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Novel,0,212.0
18,1,Llama7b_Chat,0,206.0
18,1,Llama7b_Chat,0,208.0
18,1,Llama7b_Summarization,0,195.0
18,1,Llama7b_Chat,0,198.0
18,1,Llama7b_Chat,0,202.0
18,1,Llama7b_Chat,0,220.0
18,1,Llama7b_Novel,0,210.0
18,1,Llama7b_Summarization,0,207.0
18,1,Llama7b_Chat,0,205.0
18,1,Llama7b_Chat,0,197.0
18,1,Llama7b_Summarization,0,209.0
18,1,Llama7b_Chat,0,207.0
18,1,Llama7b_Novel,0,212.0
18,1,Llama7b_Chat,0,205.0
18,1,Llama7b_Novel,0,203.0
18,1,Llama7b_Chat,0,199.0
18,1,Llama7b_Chat,0,215.0
18,1,Llama7b_Novel,0,211.0
18,1,Llama7b_Chat,0,201.0
18,1,Llama7b_Chat,0,199.0
18,1,Llama7b_Chat,0,210.0
18,1,Llama7b_Chat,0,212.0
18,1,Llama7b_Summarization,0,208.0
18,1,Llama7b_Chat,0,202.0
18,1,Llama7b_Chat,0,211.0
18,1,Llama7b_Chat,0,209.0
18,1,Llama7b_Summarization,0,212.0
18,1,Llama7b_Chat,0,219.0
18,1,Llama7b_Summarization,0,210.0
18,1,Llama7b_Summarization,0,205.0
18,1,Llama7b_Summarization,0,197.0
18,1,Llama7b_Summarization,0,204.0
18,1,Llama7b_Chat,0,210.0
18,1,Llama7b_Novel,0,215.0
18,1,Llama7b_Chat,0,202.0
18,1,Llama7b_Summarization,0,209.0
18,1,Llama7b_Chat,0,213.0
18,1,Llama7b_Summarization,0,198.0
18,1,Llama7b_Summarization,0,199.0
18,1,Llama7b_Chat,0,205.0
18,1,Llama7b_Chat,0,208.0
18,1,Llama7b_Chat,0,201.0
18,1,Llama7b_Chat,0,221.0
18,1,Llama7b_Chat,0,204.0
18,1,Llama7b_Chat,0,200.0
18,1,Llama7b_Chat,0,200.0
18,1,Llama7b_Chat,0,212.0
18,1,Llama7b_Chat,0,202.0
18,1,Llama7b_Chat,0,223.0
18,1,Llama7b_Summarization,0,202.0
18,1,Llama7b_Chat,0,207.0
18,1,Llama7b_Chat,0,211.0
18,1,Llama7b_Summarization,0,222.0
18,1,Llama7b_Summarization,0,204.0
18,1,Llama7b_Chat,0,203.0
18,1,Llama7b_Chat,0,199.0
18,1,Llama7b_Chat,0,197.0
18,1,Llama7b_Summarization,0,211.0
18,1,Llama7b_Chat,0,206.0
18,1,Llama7b_Summarization,0,209.0
18,1,Llama7b_Chat,0,203.0
18,1,Llama7b_Chat,0,215.0
18,1,Llama7b_Chat,0,212.0
18,1,Llama7b_Chat,0,220.0
18,1,Llama7b_Chat,0,209.0
18,1,Llama7b_Summarization,0,197.0
18,1,Llama7b_Chat,0,201.0
18,1,Llama7b_Chat,0,215.0
18,1,Llama7b_Chat,0,201.0
18,1,Llama7b_Chat,0,219.0
18,1,Llama7b_Chat,0,211.0
18,1,Llama7b_Chat,0,226.0
18,1,Llama7b_Chat,0,222.0
18,1,Llama7b_Summarization,0,204.0
18,1,Llama7b_Summarization,0,206.0
18,1,Llama7b_Novel,0,207.0
18,1,Llama7b_Chat,0,232.0
18,1,Llama7b_Chat,0,210.0
18,1,Llama7b_Chat,0,206.0
18,1,Llama7b_Chat,0,193.0
18,1,Llama7b_Chat,0,204.0
18,1,Llama7b_Chat,0,197.0
18,1,Llama7b_Chat,0,208.0
18,1,Llama7b_Chat,0,228.0
18,1,Llama7b_Chat,0,215.0
18,1,Llama7b_Chat,0,200.0
18,1,Llama7b_Chat,0,205.0
18,1,Llama7b_Chat,0,218.0
18,1,Llama7b_Chat,0,205.0
18,1,Llama7b_Chat,0,213.0
18,1,Llama7b_Summarization,0,229.0
18,1,Llama7b_Summarization,0,209.0
18,1,Llama7b_Chat,0,201.0
18,1,Llama7b_Chat,0,209.0
18,1,Llama7b_Novel,0,213.0
18,1,Llama7b_Chat,0,210.0
18,1,Llama7b_Chat,0,195.0
18,1,Llama7b_Summarization,0,226.0
18,1,Llama7b_Chat,0,203.0
18,1,Llama7b_Summarization,0,210.0
18,1,Llama7b_Chat,0,216.0
18,1,Llama7b_Novel,0,205.0
18,1,Llama7b_Chat,0,217.0
18,1,Llama7b_Chat,0,228.0
18,1,Llama7b_Chat,0,213.0
18,1,Llama7b_Chat,0,214.0
18,1,Llama7b_Chat,0,215.0
18,1,Llama7b_Chat,0,216.0
18,1,Llama7b_Chat,0,211.0
18,1,Llama7b_Summarization,0,205.0
18,1,Llama7b_Chat,0,204.0
18,1,Llama7b_Chat,0,197.0
18,1,Llama7b_Summarization,0,218.0
18,1,Llama7b_Summarization,0,211.0
18,1,Llama7b_Summarization,0,212.0
18,1,Llama7b_Chat,0,208.0
18,1,Llama7b_Chat,0,221.0
18,1,Llama7b_Summarization,0,202.0
18,1,Llama7b_Chat,0,203.0
18,1,Llama7b_Chat,0,194.0
18,1,Llama7b_Chat,0,205.0
18,1,Llama7b_Chat,0,200.0
18,1,Llama7b_Chat,0,196.0
18,1,Llama7b_Chat,0,203.0
18,1,Llama7b_Novel,0,199.0
18,1,Llama7b_Chat,0,211.0
18,1,Llama7b_Summarization,0,213.0
18,1,Llama7b_Chat,0,218.0
18,1,Llama7b_Chat,0,206.0
18,1,Llama7b_Chat,0,208.0
18,1,Llama7b_Chat,0,206.0
18,1,Llama7b_Chat,0,201.0
18,1,Llama7b_Chat,0,202.0
18,1,Llama7b_Chat,0,207.0
18,1,Llama7b_Summarization,0,222.0
18,1,Llama7b_Chat,0,212.0
18,1,Llama7b_Chat,0,202.0
18,1,Llama7b_Chat,0,189.0
18,1,Llama7b_Chat,0,202.0
18,1,Llama7b_Chat,0,207.0
18,1,Llama7b_Summarization,0,210.0
18,1,Llama7b_Chat,0,214.0
18,1,Llama7b_Summarization,0,203.0
18,1,Llama7b_Summarization,0,200.0
18,1,Llama7b_Novel,0,218.0
18,1,Llama7b_Novel,0,212.0
18,1,Llama7b_Summarization,0,206.0
18,1,Llama7b_Summarization,0,205.0
18,1,Llama7b_Chat,0,206.0
18,1,Llama7b_Summarization,0,207.0
18,1,Llama7b_Chat,0,208.0
18,1,Llama7b_Chat,0,208.0
18,1,Llama7b_Chat,0,209.0
18,1,Llama7b_Chat,0,214.0
18,1,Llama7b_Chat,0,221.0
18,1,Llama7b_Chat,0,210.0
18,1,Llama7b_Summarization,0,207.0
18,1,Llama7b_Chat,0,224.0
18,1,Llama7b_Chat,0,212.0
18,1,Llama7b_Chat,0,191.0
18,1,Llama7b_Chat,0,211.0
18,1,Llama7b_Chat,0,192.0
18,1,Llama7b_Chat,0,198.0
18,1,Llama7b_Chat,0,208.0
18,1,Llama7b_Chat,0,204.0
18,1,Llama7b_Chat,0,211.0
18,1,Llama7b_Chat,0,211.0
18,1,Llama7b_Chat,0,213.0
18,1,Llama7b_Chat,0,207.0
18,1,Llama7b_Summarization,0,216.0
18,1,Llama7b_Chat,0,212.0
18,1,Llama7b_Novel,0,204.0
18,1,Llama7b_Chat,0,209.0
18,1,Llama7b_Chat,0,192.0
18,1,Llama7b_Summarization,0,211.0
18,1,Llama7b_Chat,0,198.0
18,1,Llama7b_Chat,0,206.0
18,1,Llama7b_Summarization,0,208.0
18,1,Llama7b_Chat,0,213.0
18,1,Llama7b_Chat,0,201.0
18,1,Llama7b_Chat,0,195.0
18,1,Llama7b_Chat,0,219.0
18,1,Llama7b_Chat,0,204.0
18,1,Llama7b_Chat,0,209.0
18,1,Llama7b_Novel,0,225.0
18,1,Llama7b_Summarization,0,205.0
18,1,Llama7b_Summarization,0,194.0
18,1,Llama7b_Chat,0,215.0
18,1,Llama7b_Chat,0,206.0
18,1,Llama7b_Chat,0,211.0
18,1,Llama7b_Chat,0,210.0
18,1,Llama7b_Summarization,0,206.0
18,1,Llama7b_Chat,0,208.0
18,1,Llama7b_Summarization,0,197.0
18,1,Llama7b_Summarization,0,216.0
18,1,Llama7b_Novel,0,216.0
18,1,Llama7b_Summarization,0,195.0
18,1,Llama7b_Chat,0,206.0
18,1,Llama7b_Summarization,0,215.0
18,1,Llama7b_Chat,0,209.0
18,1,Llama7b_Chat,0,217.0
18,1,Llama7b_Chat,0,205.0
18,1,Llama7b_Chat,0,215.0
18,1,Llama7b_Summarization,0,202.0
18,1,Llama7b_Chat,0,207.0
18,1,Llama7b_Chat,0,212.0
18,1,Llama7b_Summarization,0,198.0
18,1,Llama7b_Chat,0,204.0
18,1,Llama7b_Chat,0,213.0
18,1,Llama7b_Chat,0,208.0
18,1,Llama7b_Novel,0,214.0
18,1,Llama7b_Summarization,0,218.0
18,1,Llama7b_Chat,0,207.0
18,1,Llama7b_Novel,0,201.0
18,1,Llama7b_Chat,0,207.0
18,1,Llama7b_Chat,0,216.0
18,1,Llama7b_Chat,0,203.0
18,1,Llama7b_Novel,0,204.0
18,1,Llama7b_Chat,0,211.0
18,1,Llama7b_Chat,0,213.0
18,1,Llama7b_Chat,0,201.0
18,1,Llama7b_Chat,0,196.0
18,1,Llama7b_Summarization,0,198.0
18,1,Llama7b_Chat,0,197.0
18,1,Llama7b_Chat,0,203.0
18,1,Llama7b_Chat,0,213.0
18,1,Llama7b_Chat,0,208.0
18,1,Llama7b_Chat,0,194.0
18,1,Llama7b_Chat,0,205.0
18,1,Llama7b_Chat,0,205.0
18,1,Llama7b_Chat,0,205.0
18,1,Llama7b_Summarization,0,201.0
18,1,Llama7b_Summarization,0,200.0
18,1,Llama7b_Summarization,0,215.0
18,1,Llama7b_Summarization,0,197.0
18,1,Llama7b_Summarization,0,192.0
18,1,Llama7b_Summarization,0,207.0
18,1,Llama7b_Chat,0,199.0
18,1,Llama7b_Chat,0,195.0
18,1,Llama7b_Chat,0,194.0
18,1,Llama7b_Chat,0,213.0
18,1,Llama7b_Summarization,0,209.0
18,1,Llama7b_Summarization,0,220.0
18,1,Llama7b_Chat,0,207.0
18,1,Llama7b_Summarization,0,210.0
18,1,Llama7b_Chat,0,220.0
18,1,Llama7b_Chat,0,203.0
18,1,Llama7b_Summarization,0,195.0
18,1,Llama7b_Chat,0,210.0
18,1,Llama7b_Chat,0,216.0
18,1,Llama7b_Summarization,0,219.0
18,1,Llama7b_Chat,0,210.0
18,1,Llama7b_Chat,0,206.0
18,1,Llama7b_Summarization,0,203.0
18,1,Llama7b_Chat,0,212.0
18,1,Llama7b_Chat,0,218.0
18,1,Llama7b_Summarization,0,214.0
18,1,Llama7b_Chat,0,219.0
18,1,Llama7b_Summarization,0,221.0
18,1,Llama7b_Chat,0,217.0
18,1,Llama7b_Chat,0,215.0
18,1,Llama7b_Summarization,0,198.0
18,1,Llama7b_Chat,0,206.0
18,1,Llama7b_Chat,0,207.0
18,1,Llama7b_Chat,0,202.0
18,1,Llama7b_Chat,0,205.0
18,1,Llama7b_Summarization,0,214.0
18,1,Llama7b_Summarization,0,212.0
18,1,Llama7b_Chat,0,204.0
18,1,Llama7b_Summarization,0,211.0
18,1,Llama7b_Summarization,0,211.0
18,1,Llama7b_Summarization,0,202.0
18,1,Llama7b_Summarization,0,198.0
18,1,Llama7b_Summarization,0,203.0
18,1,Llama7b_Chat,0,206.0
18,1,Llama7b_Chat,0,217.0
18,1,Llama7b_Chat,0,216.0
18,1,Llama7b_Chat,0,201.0
18,1,Llama7b_Chat,0,227.0
18,1,Llama7b_Chat,0,210.0
18,1,Llama7b_Summarization,0,207.0
18,1,Llama7b_Chat,0,206.0
18,1,Llama7b_Summarization,0,206.0
18,1,Llama7b_Chat,0,215.0
18,1,Llama7b_Summarization,0,199.0
18,1,Llama7b_Novel,0,209.0
18,1,Llama7b_Chat,0,209.0
18,1,Llama7b_Chat,0,205.0
18,1,Llama7b_Chat,0,212.0
18,1,Llama7b_Chat,0,208.0
18,1,Llama7b_Chat,0,197.0
18,1,Llama7b_Chat,0,208.0
18,1,Llama7b_Chat,0,215.0
18,1,Llama7b_Summarization,0,218.0
18,1,Llama7b_Summarization,0,204.0
18,1,Llama7b_Summarization,0,213.0
18,1,Llama7b_Chat,0,198.0
18,1,Llama7b_Novel,0,216.0
18,1,Llama7b_Chat,0,202.0
18,1,Llama7b_Chat,0,200.0
18,1,Llama7b_Chat,0,196.0
18,1,Llama7b_Chat,0,200.0
18,1,Llama7b_Chat,0,210.0
18,1,Llama7b_Chat,0,198.0
18,1,Llama7b_Chat,0,200.0
18,1,Llama7b_Summarization,0,223.0
18,1,Llama7b_Chat,0,210.0
18,1,Llama7b_Chat,0,207.0
18,1,Llama7b_Summarization,0,197.0
18,1,Llama7b_Chat,0,214.0
18,1,Llama7b_Chat,0,206.0
18,1,Llama7b_Novel,0,203.0
18,1,Llama7b_Summarization,0,204.0
18,1,Llama7b_Chat,0,206.0
18,1,Llama7b_Chat,0,206.0
18,1,Llama7b_Chat,0,200.0
18,1,Llama7b_Chat,0,209.0
18,1,Llama7b_Summarization,0,219.0
18,1,Llama7b_Chat,0,208.0
18,1,Llama7b_Chat,0,193.0
18,1,Llama7b_Summarization,0,206.0
18,1,Llama7b_Chat,0,220.0
18,1,Llama7b_Chat,0,211.0
18,1,Llama7b_Chat,0,203.0
18,1,Llama7b_Summarization,0,204.0
18,1,Llama7b_Novel,0,204.0
18,1,Llama7b_Chat,0,206.0
18,1,Llama7b_Summarization,0,228.0
18,1,Llama7b_Chat,0,216.0
18,1,Llama7b_Summarization,0,199.0
18,1,Llama7b_Chat,0,212.0
18,1,Llama7b_Chat,0,216.0
18,1,Llama7b_Chat,0,205.0
18,1,Llama7b_Chat,0,203.0
18,1,Llama7b_Summarization,0,208.0
18,1,Llama7b_Chat,0,201.0
18,1,Llama7b_Summarization,0,212.0
18,1,Llama7b_Chat,0,210.0
18,1,Llama7b_Chat,0,197.0
18,1,Llama7b_Summarization,0,192.0
18,1,Llama7b_Chat,0,214.0
18,1,Llama7b_Chat,0,198.0
18,1,Llama7b_Summarization,0,213.0
18,1,Llama7b_Summarization,0,212.0
18,1,Llama7b_Chat,0,199.0
18,1,Llama7b_Summarization,0,206.0
18,1,Llama7b_Chat,0,202.0
18,1,Llama7b_Summarization,0,214.0
18,1,Llama7b_Summarization,0,207.0
18,1,Llama7b_Novel,0,201.0
18,1,Llama7b_Summarization,0,199.0
18,1,Llama7b_Chat,0,204.0
18,1,Llama7b_Novel,0,204.0
18,1,Llama7b_Chat,0,203.0
18,1,Llama7b_Summarization,0,237.0
18,1,Llama7b_Chat,0,203.0
18,1,Llama7b_Summarization,0,195.0
18,1,Llama7b_Chat,0,200.0
18,1,Llama7b_Chat,0,211.0
18,1,Llama7b_Chat,0,207.0
18,1,Llama7b_Chat,0,205.0
18,1,Llama7b_Chat,0,211.0
18,1,Llama7b_Chat,0,202.0
18,1,Llama7b_Novel,0,203.0
18,1,Llama7b_Summarization,0,211.0
18,1,Llama7b_Chat,0,221.0
18,1,Llama7b_Chat,0,214.0
18,1,Llama7b_Chat,0,216.0
18,1,Llama7b_Chat,0,213.0
18,1,Llama7b_Chat,0,204.0
18,1,Llama7b_Summarization,0,212.0
18,1,Llama7b_Novel,0,221.0
18,1,Llama7b_Summarization,0,212.0
18,1,Llama7b_Chat,0,203.0
18,1,Llama7b_Summarization,0,209.0
18,1,Llama7b_Chat,0,202.0
18,1,Llama7b_Chat,0,222.0
18,1,Llama7b_Chat,0,197.0
18,1,Llama7b_Summarization,0,206.0
18,1,Llama7b_Summarization,0,207.0
18,1,Llama7b_Summarization,0,211.0
18,1,Llama7b_Summarization,0,219.0
18,1,Llama7b_Summarization,0,206.0
18,1,Llama7b_Chat,0,203.0
18,1,Llama7b_Summarization,0,218.0
18,1,Llama7b_Chat,0,195.0
18,1,Llama7b_Chat,0,214.0
18,1,Llama7b_Summarization,0,207.0
18,1,Llama7b_Chat,0,225.0
18,1,Llama7b_Novel,0,211.0
18,1,Llama7b_Summarization,0,209.0
18,1,Llama7b_Chat,0,210.0
18,1,Llama7b_Chat,0,197.0
18,1,Llama7b_Summarization,0,199.0
18,1,Llama7b_Summarization,0,208.0
18,1,Llama7b_Novel,0,196.0
18,1,Llama7b_Novel,0,209.0
18,1,Llama7b_Summarization,0,212.0
18,1,Llama7b_Novel,0,201.0
18,1,Llama7b_Chat,0,216.0
18,1,Llama7b_Chat,0,202.0
18,1,Llama7b_Chat,0,201.0
18,1,Llama7b_Chat,0,206.0
18,1,Llama7b_Chat,0,205.0
18,1,Llama7b_Summarization,0,204.0
18,1,Llama7b_Chat,0,227.0
18,1,Llama7b_Novel,0,231.0
18,1,Llama7b_Chat,0,195.0
18,1,Llama7b_Chat,0,213.0
18,1,Llama7b_Summarization,0,223.0
18,1,Llama7b_Chat,0,196.0
18,1,Llama7b_Chat,0,211.0
18,1,Llama7b_Chat,0,205.0
18,1,Llama7b_Chat,0,223.0
18,1,Llama7b_Novel,0,194.0
18,1,Llama7b_Chat,0,224.0
18,1,Llama7b_Chat,0,211.0
18,1,Llama7b_Chat,0,207.0
18,1,Llama7b_Summarization,0,191.0
18,1,Llama7b_Chat,0,213.0
18,1,Llama7b_Summarization,0,203.0
18,1,Llama7b_Chat,0,208.0
18,1,Llama7b_Chat,0,199.0
18,1,Llama7b_Novel,0,208.0
18,1,Llama7b_Chat,0,203.0
18,1,Llama7b_Chat,0,191.0
18,1,Llama7b_Chat,0,196.0
18,1,Llama7b_Chat,0,202.0
18,1,Llama7b_Chat,0,200.0
18,1,Llama7b_Summarization,0,200.0
18,1,Llama7b_Chat,0,214.0
18,1,Llama7b_Chat,0,202.0
18,1,Llama7b_Chat,0,205.0
18,1,Llama7b_Chat,0,213.0
18,1,Llama7b_Summarization,0,208.0
18,1,Llama7b_Chat,0,211.0
18,1,Llama7b_Chat,0,211.0
18,1,Llama7b_Chat,0,210.0
18,1,Llama7b_Chat,0,205.0
18,1,Llama7b_Chat,0,204.0
18,1,Llama7b_Chat,0,219.0
18,1,Llama7b_Novel,0,212.0
18,1,Llama7b_Summarization,0,208.0
18,1,Llama7b_Chat,0,211.0
18,1,Llama7b_Chat,0,207.0
18,1,Llama7b_Chat,0,219.0
18,1,Llama7b_Chat,0,206.0
18,1,Llama7b_Chat,0,214.0
18,1,Llama7b_Chat,0,201.0
18,1,Llama7b_Chat,0,204.0
18,1,Llama7b_Novel,0,219.0
18,1,Llama7b_Chat,0,198.0
18,1,Llama7b_Novel,0,195.0
18,1,Llama7b_Novel,0,215.0
18,1,Llama7b_Chat,0,201.0
18,1,Llama7b_Chat,0,200.0
18,1,Llama7b_Summarization,0,205.0
18,1,Llama7b_Summarization,0,205.0
18,1,Llama7b_Chat,0,218.0
18,1,Llama7b_Chat,0,212.0
18,1,Llama7b_Chat,0,197.0
18,1,Llama7b_Chat,0,211.0
18,1,Llama7b_Summarization,0,223.0
18,1,Llama7b_Chat,0,206.0
18,1,Llama7b_Chat,0,207.0
18,1,Llama7b_Novel,0,195.0
18,1,Llama7b_Summarization,0,210.0
18,1,Llama7b_Chat,0,215.0
18,1,Llama7b_Chat,0,209.0
18,1,Llama7b_Summarization,0,199.0
18,1,Llama7b_Novel,0,196.0
18,1,Llama7b_Summarization,0,213.0
18,1,Llama7b_Novel,0,220.0
18,1,Llama7b_Chat,0,214.0
18,1,Llama7b_Chat,0,223.0
18,1,Llama7b_Novel,0,195.0
18,1,Llama7b_Chat,0,214.0
18,1,Llama7b_Chat,0,207.0
18,1,Llama7b_Chat,0,213.0
18,1,Llama7b_Chat,0,203.0
18,1,Llama7b_Summarization,0,199.0
18,1,Llama7b_Chat,0,219.0
18,1,Llama7b_Chat,0,203.0
18,1,Llama7b_Chat,0,208.0
18,1,Llama7b_Chat,0,210.0
18,1,Llama7b_Summarization,0,196.0
18,1,Llama7b_Chat,0,210.0
18,1,Llama7b_Chat,0,198.0
18,1,Llama7b_Novel,0,205.0
18,1,Llama7b_Chat,0,198.0
18,1,Llama7b_Chat,0,200.0
18,1,Llama7b_Chat,0,205.0
18,1,Llama7b_Novel,0,202.0
18,1,Llama7b_Chat,0,209.0
18,1,Llama7b_Chat,0,207.0
18,1,Llama7b_Chat,0,210.0
18,1,Llama7b_Novel,0,202.0
18,1,Llama7b_Novel,0,208.0
18,1,Llama7b_Chat,0,201.0
18,1,Llama7b_Chat,0,209.0
18,1,Llama7b_Chat,0,208.0
18,1,Llama7b_Summarization,0,222.0
18,1,Llama7b_Summarization,0,198.0
18,1,Llama7b_Chat,0,200.0
18,1,Llama7b_Chat,0,224.0
18,1,Llama7b_Chat,0,197.0
18,1,Llama7b_Chat,0,202.0
18,1,Llama7b_Chat,0,201.0
18,1,Llama7b_Summarization,0,213.0
18,1,Llama7b_Summarization,0,208.0
18,1,Llama7b_Summarization,0,210.0
18,1,Llama7b_Summarization,0,194.0
18,1,Llama7b_Summarization,0,204.0
18,1,Llama7b_Summarization,0,211.0
18,1,Llama7b_Chat,0,199.0
